timestamp,actual,raw_340,average_5,median_5,median_7,ema_0.2,ema_0.5,hybrid_med_ema,kalman,mad_filter,regression_calibrated
816478,7.2,8.704,8.704,8.704,8.704,10.022160698291001,8.829629807233275,10.76438731681956,12.533699052599761,8.704,8.549019891691298
817478,7.2,8.704,8.704,8.704,8.704,9.758528558632802,8.766814903616638,10.35230985345565,12.414197497794577,8.704,8.549019891691298
818478,7.2,8.704,8.704,8.704,8.704,9.547622846906243,8.73540745180832,10.02264788276452,12.298442425359255,8.704,8.549019891691298
819478,7.2,8.721,8.707400000000002,8.704,8.704,9.382298277524995,8.728203725904159,9.758918306211617,12.186845099188076,8.704,8.567076590082458
820478,7.2,8.721,8.7108,8.704,8.704,9.250038622019996,8.72460186295208,9.547934644969295,12.078743477405071,8.704,8.567076590082458
821478,7.2,8.704,8.7108,8.704,8.704,9.140830897615999,8.71430093147604,9.379147715975437,11.973496577810016,8.704,8.549019891691298
822478,7.2,8.704,8.7108,8.704,8.704,9.0534647180928,8.70915046573802,9.24411817278035,11.871543989431101,8.704,8.549019891691298
823478,7.2,8.704,8.7108,8.704,8.704,8.983571774474239,8.70657523286901,9.136094538224281,11.772781509928045,8.704,8.549019891691298
824478,7.2,8.721,8.7108,8.704,8.704,8.931057419579393,8.713787616434505,9.049675630579426,11.677638327944853,8.704,8.567076590082458
825478,7.2,8.704,8.707400000000002,8.704,8.704,8.885645935663515,8.708893808217253,8.98054050446354,11.584940395271994,8.704,8.549019891691298
826478,7.2,8.687000000000001,8.704,8.704,8.704,8.845916748530813,8.697946904108626,8.925232403570833,11.494610477664912,8.704,8.530963193300138
827478,7.2,8.704,8.704,8.704,8.704,8.81753339882465,8.700973452054313,8.880985922856667,11.40763354580331,8.704,8.549019891691298
828478,7.2,8.704,8.704,8.704,8.704,8.79482671905972,8.702486726027157,8.845588738285333,11.323374279447568,8.704,8.549019891691298
829478,7.2,8.687000000000001,8.6972,8.704,8.704,8.773261375247777,8.694743363013579,8.817270990628266,11.241217379649504,8.704,8.530963193300138
830478,7.2,8.721,8.7006,8.704,8.704,8.762809100198222,8.70787168150679,8.794616792502612,11.162685838021096,8.7006,8.567076590082458
831478,7.2,8.704,8.704,8.704,8.704,8.751047280158577,8.705935840753394,8.776493434002091,11.086076767064812,8.704,8.549019891691298
832478,7.2,8.704,8.704,8.704,8.704,8.741637824126862,8.704967920376697,8.761994747201673,11.011859369887862,8.704,8.549019891691298
833478,7.2,8.687000000000001,8.7006,8.704,8.704,8.73071025930149,8.69598396018835,8.750395797761339,10.939428928759853,8.7006,8.530963193300138
834478,7.2,8.704,8.704,8.704,8.704,8.725368207441193,8.699991980094175,8.741116638209071,10.869788513832622,8.704,8.549019891691298
835478,7.2,8.704,8.7006,8.704,8.704,8.721094565952955,8.701995990047088,8.733693310567258,10.802321103851561,8.704,8.549019891691298
836478,7.2,8.704,8.7006,8.704,8.704,8.717675652762363,8.702997995023544,8.727754648453807,10.73695857779003,8.704,8.549019891691298
837478,7.2,8.704,8.7006,8.704,8.704,8.71494052220989,8.703498997511772,8.723003718763046,10.673634978733602,8.704,8.549019891691298
838478,7.2,8.704,8.704,8.704,8.704,8.712752417767913,8.703749498755887,8.719202975010436,10.612286442552001,8.704,8.549019891691298
839478,7.2,8.704,8.704,8.704,8.704,8.71100193421433,8.703874749377944,8.716162380008349,10.552851129151515,8.704,8.549019891691298
840478,7.2,8.704,8.704,8.704,8.704,8.709601547371465,8.703937374688973,8.71372990400668,10.49526915619475,8.704,8.549019891691298
841478,7.2,8.704,8.704,8.704,8.704,8.708481237897171,8.703968687344487,8.711783923205346,10.439482535181156,8.704,8.549019891691298
842478,7.2,8.704,8.704,8.704,8.704,8.707584990317738,8.703984343672243,8.710227138564278,10.385435109787728,8.704,8.549019891691298
843478,7.2,8.704,8.704,8.704,8.704,8.70686799225419,8.703992171836122,8.708981710851422,10.333072496374953,8.704,8.549019891691298
844478,7.2,8.704,8.704,8.704,8.704,8.706294393803354,8.70399608591806,8.707985368681138,10.282342026568228,8.704,8.549019891691298
845478,7.2,8.721,8.707400000000002,8.704,8.704,8.709235515042684,8.71249804295903,8.70718829494491,10.233722069288255,8.704,8.567076590082458
846478,7.2,8.704,8.707400000000002,8.704,8.704,8.708188412034147,8.708249021479515,8.706550635955928,10.186087983090275,8.704,8.549019891691298
847478,7.2,8.704,8.707400000000002,8.704,8.704,8.707350729627318,8.706124510739759,8.706040508764744,10.139938295850886,8.704,8.549019891691298
848478,7.2,8.704,8.707400000000002,8.704,8.704,8.706680583701855,8.70506225536988,8.705632407011795,10.095226648655613,8.704,8.549019891691298
849478,7.2,8.721,8.7108,8.704,8.704,8.709544466961486,8.713031127684939,8.705305925609437,10.05243746717067,8.704,8.567076590082458
850478,7.2,8.704,8.707400000000002,8.704,8.704,8.70843557356919,8.70851556384247,8.705044740487551,10.010452123350577,8.704,8.549019891691298
851478,7.2,8.704,8.707400000000002,8.704,8.704,8.707548458855353,8.706257781921234,8.704835792390043,9.969774813312537,8.704,8.549019891691298
852478,7.2,8.704,8.707400000000002,8.704,8.704,8.706838767084282,8.705128890960617,8.704668633912036,9.930364716560465,8.704,8.549019891691298
853478,7.2,8.704,8.707400000000002,8.704,8.704,8.706271013667426,8.704564445480308,8.704534907129629,9.892182292776292,8.704,8.549019891691298
854478,7.2,8.704,8.704,8.704,8.704,8.70581681093394,8.704282222740154,8.704427925703705,9.855189241105428,8.704,8.549019891691298
855478,7.2,8.704,8.704,8.704,8.704,8.705453448747154,8.704141111370078,8.704342340562963,9.819348460788099,8.704,8.549019891691298
856478,7.2,8.704,8.704,8.704,8.704,8.705162758997723,8.704070555685039,8.704273872450372,9.784624013087509,8.704,8.549019891691298
857478,7.2,8.721,8.707400000000002,8.704,8.704,8.708330207198179,8.71253527784252,8.704219097960298,9.751510343284782,8.704,8.567076590082458
858478,7.2,8.704,8.707400000000002,8.704,8.704,8.707464165758545,8.70826763892126,8.70417527836824,9.718898732647755,8.704,8.549019891691298
859478,7.2,8.704,8.707400000000002,8.704,8.704,8.706771332606836,8.70613381946063,8.704140222694592,9.687302761475767,8.704,8.549019891691298
860478,7.2,8.704,8.707400000000002,8.704,8.704,8.706217066085468,8.705066909730316,8.704112178155675,9.656690766747296,8.704,8.549019891691298
861478,7.2,8.687000000000001,8.704,8.704,8.704,8.702373652868376,8.696033454865159,8.704089742524541,9.626502840011227,8.704,8.530963193300138
1022592,4.5,4.522,7.864200000000001,8.704,8.704,7.866298922294701,6.6090167274325795,8.704071794019633,9.467593509153614,8.704,4.10707208746591
1023592,4.5,4.522,7.027800000000001,8.687000000000001,8.704,7.197439137835761,5.56550836371629,8.700657435215707,9.313632574495445,8.698333333333334,4.10707208746591
1024592,4.5,4.522,6.1914,4.522,8.687000000000001,6.662351310268609,5.043754181858145,7.864925948172566,9.164465821414932,4.522,4.10707208746591
1025592,4.5,4.522,5.355,4.522,4.522,6.234281048214887,4.782877090929073,7.196340758538053,9.019943852436354,4.522,4.10707208746591
1026592,4.5,4.539000000000001,4.5254,4.522,4.522,5.89522483857191,4.660938545464537,6.661472606830443,8.880451149247865,4.522,4.12512878585707
1027592,4.5,4.522,4.5254,4.522,4.522,5.6205798708575285,4.591469272732269,6.233578085464354,8.744772597689302,4.522,4.10707208746591
1028592,4.5,4.539000000000001,4.5288,4.522,4.522,5.404263896686023,4.565234636366135,5.891262468371484,8.613847769445616,4.522,4.12512878585707
1029592,4.5,4.522,4.5288,4.522,4.522,5.227811117348818,4.543617318183068,5.617409974697187,8.486470165673254,4.522,4.10707208746591
1030592,4.5,3.587,4.341800000000001,4.522,4.522,4.899648893879055,4.065308659091534,5.39832797975775,8.333952459372252,4.5305,3.1139536759521036
1031592,4.5,4.522,4.3384,4.522,4.522,4.824119115103245,4.293654329545767,5.2230623838062,8.215289188395438,4.522,4.10707208746591
1032592,4.5,4.522,4.3384,4.522,4.522,4.763695292082596,4.4078271647728835,5.0828499070449595,8.100320391144525,4.522,4.10707208746591
1033592,4.5,3.587,4.148000000000001,4.522,4.522,4.528356233666077,3.997413582386442,4.9706799256359675,7.959825412124757,4.522,3.1139536759521036
1034592,4.5,4.522,4.148000000000001,4.522,4.522,4.527084986932862,4.259706791193221,4.880943940508774,7.8528099458922975,4.522,4.10707208746591
1035592,4.5,4.522,4.335,4.522,4.522,4.52606798954629,4.3908533955966105,4.80915515240702,7.749126173257554,4.522,4.10707208746591
1036592,4.5,4.522,4.335,4.522,4.522,4.525254391637032,4.456426697798305,4.7517241219256166,7.648670330469206,4.522,4.10707208746591
1037592,4.5,4.522,4.335,4.522,4.522,4.524603513309626,4.489213348899153,4.705779297540493,7.551341888944867,4.522,4.10707208746591
1038592,4.5,3.5700000000000003,4.3316,4.522,4.522,4.3336828106477014,4.029606674449576,4.6690234380323945,7.427409258517533,4.522,3.095896977560944
1039592,4.5,3.5700000000000003,4.1412,4.522,4.522,4.180946248518161,3.7998033372247884,4.639618750425916,7.307334831963052,4.522,3.095896977560944
1040592,4.5,3.5700000000000003,3.9508,3.5700000000000003,4.522,4.05875699881453,3.6849016686123943,4.425695000340733,7.19099846293589,3.5700000000000003,3.095896977560944
1041592,4.5,4.522,3.9508,3.5700000000000003,4.522,4.151405599051624,4.103450834306197,4.254556000272586,7.107917677464792,3.5700000000000003,4.10707208746591
1042592,4.5,3.587,3.7638000000000007,3.5700000000000003,3.587,4.0385244792413,3.845225417153099,4.11764480021807,6.998318576917154,3.5700000000000003,3.1139536759521036
1043592,4.5,4.539000000000001,3.9576000000000002,3.587,3.587,4.13861958339304,4.19211270857655,4.0115158401744555,6.921765116128303,3.5756666666666668,4.12512878585707
1044592,4.5,4.522,4.148000000000001,4.522,3.587,4.215295666714432,4.357056354288275,4.113612672139564,6.847065604899802,4.527666666666668,4.10707208746591
1045592,4.5,3.5700000000000003,4.148000000000001,4.522,3.587,4.0862365333715465,3.9635281771441377,4.195290137711652,6.745057845637943,4.527666666666668,3.095896977560944
1046592,4.5,3.5700000000000003,3.9576000000000002,3.587,3.587,3.9829892266972373,3.766764088572069,4.073632110169322,6.646225564311347,3.5756666666666668,3.095896977560944
1047592,4.5,4.522,4.1446000000000005,4.522,4.522,4.09079138135779,4.144382044286035,4.163305688135457,6.580103413729351,4.527666666666668,4.10707208746591
